id	raw	isbn	publisher	issn
10890	International Test Conference	0-7803-4209-7		1089-3539
10916	LAK			
10917	Sigir Forum			
10934	intelligent robots and systems	isbn		
10936	International Journal of Game Theory			
10938	International Conference on Supporting Group Work			
10940	ICPP (2)			
10946	Journal of Symbolic Computation			Journal of Symbolic Computation
10961	Scale-Space Theories in Computer Vision	3-540-40368-X		0302-9743
10971	NLUCS			
10972	Foundations of Computational Mathematics			
10981	Computational Intelligence Magazine, IEEE			1556-603X
10998	international conference on cloud computing			
11000	Software Composition	3-540-37657-7		0302-9743
11002	TKDD			1556-4681
11010	Workshop on Program Analysis For Software Tools and Engineering			
11017	International Conference on Hardware Software Codesign	1-58113-542-4		
11021	BMC Medical Imaging			1471-2342
11030	A2CWiC			
11033	IJBIS			
11043	VDM Europe	0-387-50214-9		
11045	India Software Engineering Conference			
11056	SOAP@PLDI			
11058	ICGT			
11064	DPM/SETOP			
11066	Australian Joint Conference on Artificial Intelligence	3-540-63797-4		
11097	HCI (18)			
11098	ARTS	3-540-63010-4		0302-9743
11100	Fuzzy Sets and Systems - Special issue on mathematical aspects of fuzzy set theory			Fuzzy Sets and Systems
11101	SIGGRAPH Asia 2012 Courses			
11118	AAAI Spring Symposium: Challenges to Decision Support in a Changing World			
11121	SIAM Journal on Computing			0097-5397
11136	ICST			
11143	ECMFA			
11177	Comp. Int. and Neurosc.			1687-5273
11182	Computers in Industry			
11183	WEIS			
11211	IVCNZ			
11216	ISCA PDCS			
11230	GRID	978-1-4577-1904-2		1550-5510
11239	Software Engineering, IEEE Transactions			0098-5589
11241	Data Mining: Foundations and Practice			
11243	Vancouver, BC	978-1-4244-3724-5		
11245	international symposium on computers and communications			
11253	ECEH			
11255	INEX Workshop			
11256	Int. J. Hybrid Intell. Syst.			1751-7311
11258	Annals of the History of Computing, IEEE			1058-6180
11260	Trusted Computing - Challenges and Applications	3-642-13868-3		0302-9743
11269	BELIV			
11270	ICSP			
11275	CVPRW '04 Proceedings of the 2004 Conference on Computer Vision and Pattern Recognition Workshop (CVPRW'04) Volume 5 - Volume 05	0-7695-2158-4		
11277	Informatics in Education			
11281	NCM			
11284	NODALIDA			
11285	ADMA (2)			
11287	SpringSim (TMS-DEVS)			
11294	SustainIT			
11296	Annals of Operations Research			1572-9338
11297	Los Angeles, CA	0-8186-1915-5		
11324	Software Engineering and Advanced Applications	978-1-4577-1027-8		1089-6503
11338	Artificial Intelligence and Applications			
11344	SIGCPR	0-89791-904-1		
11354	Palo Alto, CA	0-8186-4370-6		
11357	Logical Aspects of Computational Linguistics	3-540-42251-X		
11366	ACII (1)			0302-9743
11378	Cluster Computing			1573-7543
11379	IEEE Design & Test			0740-7475
11400	GHTC			
11406	International Conference on Computational Science (3)			
11411	International Journal of Applied Cryptography			
11420	Automatic Control, IEEE Transactions			0018-9286
11438	Advances in Applied Mathematics			Advances in Applied Mathematics 49 (2012), 375--390
11461	PRO-VE			
11484	ECML/PKDD			
11501	Data Engineering			
11513	Parallel and Distributed Systems, IEEE Transactions			1045-9219
11515	Digital Signal Processing	0879420170		
11516	SASO			1949-3673
11520	IEEE Transactions on Systems, Man, and Cybernetics			
11531	IEEE International Symposium on Biomedical Imaging			
11541	ProvSec			
11549	Mathematics of Program Construction	3-642-13320-7		
11552	ACM Transactions on Computational Logic (TOCL)			1529-3785
11559	Systems & Control Letters			Systems & Control Letters
11576	Swarm Intelligence in Data Mining			
11578	CICLing (2)			
11587	MoDELS (Doctoral Symposium)			
11589	International Conference on Computational Science (1)	3-540-42232-3		
11595	ICCV Workshops			
11608	ICCA			
11609	Mathematical Structures in Computer Science			
11610	HICSS (3)			
11618	Int. J. Reconfig. Comp.			
11620	Industrial Conference on Data Mining			
11631	ACM Transactions on Algorithms	1-58113-708-7		
11638	Electronic Notes in Theoretical Computer Science		Elsevier	1571-0661
11639	STeP			
11640	ICINCO-ICSO			
11646	ICLS (1)			
11650	New York, NY	978-1-4244-1291-1		1945-7871 E-ISBN : 978-1-4244-1291-1
11655	CALISCE	3-540-61491-5		
11664	Learning in Communities			
11702	International Conference on Pattern Recognition	0-8186-8512-3		1051-4651
11703	J. Enterprise Inf. Management			
11710	TACO			1544-3566
11714	MTDT	0-7695-2572-5		1087-4852
11718	PRIMA			
11733	ICNC (2)	3-540-28325-0		0302-9743
11747	RANDOM STRUCTURES & ALGORITHMS			1042-9832
11754	EUSIPCO			
11756	ICRE			
11759	IMSCCS (2)	0-7695-2581-4		
11783	Algorithms for Molecular Biology			1748-7188
11818	ECML/PKDD (1)			
11828	Internet Measurement Conference			
11829	Computational Geometry: Theory and Applications			Computational Geometry: Theory and Applications
11838	Middleware Workshops			
11846	Software Testing, Verification and Validation	978-1-4673-5961-0		
11848	Symposium on Access Control Models and Technologies	1-58113-872-5		
11882	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)			16113349
11891	Logical Foundations of Computer Science			0302-9743
11899	Waikoloa, HI	0-7695-2755-8		1530-1605 E-ISBN : 0-7695-2755-8
11900	IEEE Workshop on Multimedia Signal Processing			
11901	Iberoamerican Congress on Pattern Recognition CIARP	3-540-76724-X		0302-9743
11916	Pittsburgh, PA	978-1-4244-2637-9		1550-4816
11928	CIAA	3-540-40391-4		
11939	AVI	1-58113-537-8		
11942	ISCSCT (1)			
11953	Operating Systems Review			
11957	SSS	1-59593-079-5		
11966	Comparative Genomics			
11971	USENIX MACH Symposium	1-880446-49-9		
11979	IJITN			
11988	ECSA	3-642-15113-2		0302-9743
11999	AHS			
12012	ICMENS			
12028	PPPJ	0-9544145-1-9		
12032	MindTrek08			
12058	The Unified Modeling Language	3-540-42667-1		
12066	EUNICE			
12071	ACM Sigada Ada Letters	0-12-012133-6		Advances In Computers
12081	Discrete Geometry for Computer Imagery	3-540-65685-5		
12092	Research Triangle Park, NC			0178-4617
12105	IEEE Trans. Automat. Contr.			0018-9286
12118	RAM			
12122	IEEE Transactions on Very Large Scale Integration (VLSI) Systems			1063-8210
12126	International Conference on System Design Languages	3-540-40539-9		0302-9743
12133	Tcl/Tk Workshop			
12135	international conference on functional programming	1-59593-064-7		0956-7968
12143	Selected Areas in Cryptography			0302-9743
12147	London	978-0-7695-3268-4		1550-6037
12153	Neural Computation			0899-7667
12155	IJPEDS			
12160	Formal Models of Belief Change in Rational Agents			
12163	ISA			
12170	IEEE Real-Time and Embedded Technology and Applications Symposium	0-7695-2148-7		1545-3421
12179	ASRU			
12180	DISC			
12184	ACNS			0302-9743
12199	Scale-Space	3-540-63167-4		0302-9743
12202	INTERCHI	90-5199-133-9		
12210	Software Maintenance	978-1-4244-8628-1		1063-6773 E-ISBN : 978-1-4244-8628-1
12218	I. J. Network Security			
12246	CHASE			
12264	Bulletin of the EATCS			
12311	IOLTW	0-7695-1641-6		
12337	MIRAGE			
12341	IWSOC	0-7695-2182-7		
12342	Summer School on Neural Networks	3-540-27441-3		0302-9743
12371	Fremont, CA	0-7695-3032-X		
12373	IT Security Incident Management and IT Forensics	978-1-4673-6307-5		
12379	Enterprise Distributed Object Computing Conference Workshops	978-0-7695-4426-7		
12405	PAISI			
12416	WSCG (Short Papers)			
12442	Graphics Interface			
12445	COST 2102 Training School			
12449	ICYCS			
12464	SIGSOFT FSE			
12487	3DUI			
12498	Algorithmic Finance			
12501	DOLAP			
12503	CCIA			
12512	IJDLDC			
12530	SIGCSE '75 Proceedings of the fifth SIGCSE technical symposium on Computer science education			
12537	ACM Trans. Embedded Comput. Syst.			1539-9087
12582	IEEE/ACM Transactions on Audio, Speech & Language Processing			2329-9290
12589	Concurrency and Computation: Practice and Experience			
12605	ACM Comput. Surv.			0360-0300
12610	AWOC	0-387-96818-0		
12622	Journal of Machine Learning Research			
12641	IEEE Transactions on Information Forensics and Security			
12654	IEEE Communications Surveys and Tutorials			
12687	ANNALS OF PURE AND APPLIED LOGIC			0168-0072
12688	POPL '82 Proceedings of the 9th ACM SIGPLAN-SIGACT symposium on Principles of programming languages	0-89791-419-8		
12700	Santa Barbara, CA	0-8186-7074-6		
12713	AFRICACRYPT			
12733	mAbs			
12736	IBICA			
12743	Network Performance Engineering			
12745	BROADNETS			
12752	SIGUCCS	0-89791-146-6		
12758	ELSNET Summer School			
12760	Computer Speech & Language			Computer Speech & Language
12763	ACIIDS (1)			
12768	ICIDS			
12776	IJALR			
12785	Formal Methods in Computer-Aided Design			
12794	AIEE-IRE '53 (Western) Proceedings of the February 4-6, 1953, western computer conference			
12803	IPPS/SPDP	0-7695-0143-5		
12818	CBMI			
12897	Cluster Computing			
12899	International Colloquium on Theoretical Aspects of Computing	3-540-25304-1		0302-9743
12903	Int. J. Semantic Computing			
12906	2012 50TH ANNUAL ALLERTON CONFERENCE ON COMMUNICATION, CONTROL, AND COMPUTING (ALLERTON)			2474-0195
12907	Ann. Software Eng.			1573-7489
12910	DB&IS			
12925	ICISC	3-540-67380-6		
12932	Arlington, VA	0-8186-7996-4		
12935	3DIM			
12960	Analysis and Visualization Tools for Constraint Programming	3-540-41137-2		
12971	Journal on Data Semantics	3-540-26225-3		0302-9743
12998	IJEIS			
13000	IFIP Advances in Information and Communication Technology			1868-4238
13001	ESM	1-56555-148-6		
13005	UCAmI			
13009	Curves and surfaces			
13016	Bhubaneswar	978-0-7695-3476-3		
13020	Australian Conference on Artificial Intelligence			
13041	Amsterdam, The Netherlands	0-7695-2734-5		
13044	Virtual Worlds	3-540-67707-0		0302-9743
13053	Foundations and Trends in Electronic Design Automation			1551-3939
13054	International Teletraffic Congress			0302-9743
13056	Lecture Notes of the Institute for Computer Sciences Social Informatics and Telecommunications Engineering			1867-8211
13058	Computers & Electrical Engineering			Computers and Electrical Engineering
13074	Lake Tahoe, CA	978-1-4244-5028-2		1063-6404 E-ISBN : 978-1-4244-5028-2
13075	J. Cryptology			0933-2790
13108	NSS			
13112	Phoenix, AZ	0-7695-2508-3		
13145	NTCIR			
13146	HPCC			
13202	wireless communications and networking conference			"Wireless Communications and Networking Conference, 2007.WCNC 2007.
  IEEE, March 2007 Page(s):2909 - 2912"
13212	MUM			
13223	Parallel dynamic programming			
13225	IHCI			
13234	GeoS	3-540-30288-3		
13236	Journal of Functional and Logic Programming			
13245	WIDM	1-58113-978-0		
13283	Business Process Management Workshops	3-540-32595-6		
13287	PERMID			
13288	ICFP			0362-1340
13298	Handbook on Business Process Management (1)			
13302	Multiagent System Technologies	3-540-28740-X		
13305	JOURNAL OF CIRCUITS SYSTEMS AND COMPUTERS			0218-1266
13309	International Joint Conference on Natural Language Processing	3-540-29172-5		0302-9743
13316	EuroPKI			
13322	FDL			1636-9874
13333	AAAI Spring Symposium: Intelligent Information Privacy Management			
13334	Telematics and Information Systems	978-1-4503-1012-3		
13340	J. Funct. Program.			
13355	Networking and Computing	978-1-4577-1796-3		
13357	IJISSS			
13363	IWPT			
13378	AISC			
13393	Lecture Notes in Business Information Processing			1865-1348
13402	Int. J. of Applied Metaheuristic Computing			
13403	Developments in E-systems Engineering	978-1-4577-2186-1		
13408	NAS			
13440	San Francisco, CA, USA	0-89791-964-5		
13452	UbiComp (Adjunct Publication)			
13453	Special Interest Group on Programming Languages	0-89791-428-7		0362-1340
13454	CSSE			
13461	POST			
13472	CHI Extended Abstracts			
13495	SenseCam			
13498	IJVPLE			
13504	Machine Learning and Applications	978-1-4244-9211-4		
13539	IJBIC			
13544	Formal Methods in Programming and Their Applications	3-540-57316-X		
13555	EURASIP J. Image and Video Processing			1687-5281
13564	Control and Intelligent Systems			
13585	SITIS			
13587	System Sciences			
13604	CIBCB			
13611	FHIES			
13621	RobuCup	3-540-25046-8		0302-9743
13637	IRREGULAR	3-540-63138-0		0302-9743
13648	PaRMa			
13651	Theory Comput. Syst.	3-540-62048-6		1432-4350
13680	Journal of Symbolic Logic	3-540-66537-4		
13691	AISM			
13693	Baltimore, MD	0-8186-7813-5		1063-6927
13696	intelligent systems design and applications	0-7695-2286-06		
13705	Journal of Semantics			
13717	Privacy in Statistical Databases			
13721	Symposium on Solid Modeling and Applications	0-89791-672-7		
13722	FBIT			
13724	ICMLA (1)			
13756	Special Interest Group on Computer Science Education			0097-8418
13769	data compression conference	978-1-4673-6037-1		1068-0314
13772	IEEE Comp. Int. Mag.			0272-1724
13801	Numerical Algorithms			1572-9265
13804	HiPC	3-540-00303-7		
13808	INFINITY			EPTCS 39, 2010, pp. 77-90
13815	HCI (29)			
13821	GPC			
13850	CORIA			
13861	IEEE CLOUD			
13864	PEPM			
13877	ABZ			
13880	Advances in Mobile Multimedia			
13882	SPC	isbn		
13887	FOCS	0-8186-4370-6		
13892	Workshop on Database Programming Languages	3-540-64823-2		
13897	SWDB	3-540-24576-6		0302-9743
13905	Processing and Management of Uncertainty in Knowledge-Based Systems on Uncertainty in knowledge-based systems. International Conference on Information	0-387-18579-8		
13908	UMC	3-540-44311-8		0302-9743
13911	ICAS	0-7695-2653-5		
13922	SOFSEM			LNCS, 2000, vol. 1963, pp. 336-346
13926	Reliability, IEEE Transactions	1-58113-993-4		0018-9529
13937	ICCCI (1)			
13946	VolVis	0-7803-8781-3		
13955	IEEE Network: The Magazine of Global Internetworking			0890-8044
13956	BalticDB&IS	9985-894-40-5		
13961	SoCPaR			
13966	J. Electron. Commerce Res.			
13974	WOCC	978-1-4673-5697-8		
13979	Information Sciences: an International Journal			0020-0255
13989	IEEE Transactions on Knowledge and Data Engineering		IEEE Educational Activities Department Piscataway, NJ, USA	1041-4347
14003	SEAL	3-540-65907-2		
14004	HAIS (1)			
14011	J. Solid-State Circuits			1572-8943
14027	Discrete Optimization			Discrete Optimization
14030	WILF			
14032	CSIE (5)			
14033	GCC (1)			
14060	Heterogeneous Computing Workshop, 1999.	0-7695-0107-9		1097-5209
14062	Interacting with Computers		No longer published by Elsevier	0953-5438
14064	FORMATS			
14065	Network, IEEE			0890-8044
14066	IEEE International Conference on Communications			
14067	ICMR			
14087	IPMI	3-540-63046-5		
14099	ICANNGA (1)			
14101	GSI			
14105	CCNC'10 Proceedings of the 7th IEEE conference on Consumer communications and networking conference	978-1-4244-5176-0		
14112	AMI			
14126	GoTAL			0302-9743
14127	Fuzzy Days	3-540-42732-5		
14128	Dependable, Autonomic and Secure Computing	978-1-4673-0006-3		
14129	Cambridge, MA	0-8186-2270-9		
14161	international symposium on low power electronics and design	1-5811-3475-4		
14173	Computing and Combinatorics	3-540-67787-9		
14178	ACM-GIS			
14193	Electronic Notes in Theoretical Computer Science		Elsevier	1571-0661
14197	Availability, Reliability and Security	978-0-7695-4485-4		
14206	ExaCt			
14210	Algebraic Coding	3-540-57843-9		
14217	IEEE Trans. Knowl. Data Eng.	0-7695-2142-8		
14222	SIAM JOURNAL ON CONTROL AND OPTIMIZATION			0363-0129
14227	Knowl. Inf. Syst.			0219-3116
14229	Conformance testing methodologies and architectures for OSI protocols	0-8186-5352-3		
14252	ECCE			
14263	IWOMP			0302-9743
14275	ICES	3-540-63173-9		0302-9743
14281	INTERWORKING			
14295	ICSIPA			
14300	Toronto, ON	978-0-7695-3321-6		
14305	Foundations of Genetic Algorithms	3-540-27237-2		0302-9743
14309	ICTIR			0302-9743
14324	SPLST			
14339	Int. J. IT Standards and Standardization Res.			
14344	KI			
14352	Operating System Security	1598292129		
14363	ACM Transactions on Database Systems (TODS)			0362-5915
14369	ISICT			
14398	Advanced Information Networking and Applications Workshops	978-1-4673-0867-0		
14404	IEEE Expert  			0885-9000
14424	ACM '67 Proceedings of the 1967 22nd national conference			
14426	New Orleans, LA	0-8186-7683-3		
14430	ISIP			
14437	Electronic Journal of Combinatorics			1077-8926
14438	ELP	0-387-55498-X		
14439	Pacific Rim International Workshop on Multi-Agents			0302-9743
14440	J. Web Eng.			1540-9589
14457	ICEBE			
14462	Software and Systems Modeling			1619-1374
14465	integrated network management			
14471	J. Simulation			1747-7786
14483	Interaction Homme-Machine	1-59593-350-6		
14490	CONTEXT	3-540-42379-6		
14502	SWAT (FOCS)			
14541	Journal of Algorithms	3-540-50517-2		0196-6774
14557	SAM			
14564	FINANCE AND STOCHASTICS			0949-2984
14573	TLCA'05 Proceedings of the 7th international conference on Typed Lambda Calculi and Applications			0302-9743
14581	ICAISC (1)			
14591	MLDM			
14604	Distributed Computing Systems	978-1-4244-7261-1		1063-6927
14611	Development and Learning	978-1-4244-6900-0		
14614	Machine Learning and Data Mining in Pattern Recognition	3-540-26923-1		0302-9743
14646	RVSP			
14652	Electr. J. Comb.			Electronic Journal of Combinatorics 17 (2010) R108
14661	EWSL			
14666	AMTA	3-540-65259-0		0302-9743
